result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
1376	discrimination site:newsblaze.com/story/20091223052419stat.nb/topstory.html	n/a	n/a	n/a	n/a		
1377	discrimination site:trueslant.com/ooma/2009/12/23/are-you-online-now-that-we-are-at-the-end-of-2009	n/a	n/a	n/a	n/a		
1378	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | Neutrality be damned: green light given for net ...	http://www.telecomtv.com/go/?ct=1&cid=45136	Neutrality be damned: green light given for net discrimination in UK. Posted By TelecomTV One , 22 June 2009 | 0 Comments | (0) ...  	17		
1379	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | iS the iHoneymoon iOver?	http://www.telecomtv.com/go/?ct=1&cid=41956&id=e9381817-0593-417a-8639-c4c53e2a2a10	The nub of Ms. Li's argument is that Apple put itself in breach of US price discrimination legislation when it cut the cost of the 8-gigabyte iPhone by a ...  	17		
1380	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | Stuck in first and searching for  neutral: FCC ...	http://www.telecomtv.com/go/?ct=1&cid=44423&id=e9381817-0593-417a-8639-c4c53e2a2a10	A definition of the vexed concept - which covers things like neutrality and commercial non- discrimination - is to be fleshed out by the FCC within 45 days ...  	17		
1381	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | Arizona Group claims dangerous WiFI allergy	http://www.telecomtv.com/go/?ct=1&cid=43237	The Santa Fe city attorney is carefully weighing the ramifications of a  WiFI discrimination lawsuit, according to KOB news. Such a precedent could have ...  	17		
1382	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | Charging for Telco and Web 2.0 Services	http://www.telecomtv.com/go/?ct=1&cid=41806	These features will  allow the charging manager to perform real-time event discrimination and policy enforcement via policy rules, and decouple the network ...  	17		
1383	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | TIA Files 2010 National Trade Estimate on ...	http://www.telecomtv.com/go/?ct=1&cid=45748	Issues highlighted in this  year's NTE filing include issues related to discrimination in government procurement; protectionist policies associated with ...  	17		
1384	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | Groups | | HP: Interview with supplier and training ...	http://www.telecomtv.com/go/?ct=1&cid=45283	23 Jul 2009 ... This time we are extending the scope to working hours, EICC understanding, contract terms and discrimination . [Note: HP is not a participant ...  	17		
1385	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | Neutrality debate moves onto the handset: is ...	http://www.telecomtv.com/go/?ct=1&cid=45327	The 'pro' side posits the idea that the Internet's value is its ability to be open to all applications and users without discrimination . ...  	17		
1386	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | Groups | | Google blocks: AT&T tackles	http://www.telecomtv.com/go/?ct=1&cid=45578&id=3e52a3c0-6a23-4ce5-9006-96d76ffad787	... new regulations new rules that will require operators to open-up their networks to "any legitimate Internet content or service - without discrimination . ...www.telecomtv.com/go/?ct=1&cid=45578&id=3e52a3c0... - Cached 	17		
1387	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | SMS privacy debate heats up, lands before FCC	http://www.telecomtv.com/go/?ct=1&cid=42980&id=e9381817-0593-417a-8639-c4c53e2a2a10	The petition bolsters the case with reference to US disability non- discrimination rules (hence the blind group involvement). The mobile operators argue that ...www.telecomtv.com/go/?ct=1&cid=42980&id=e9381817... - Cached 	17		
1388	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | Deaf people feel silenced by telecoms	http://www.telecomtv.com/go/?ct=1&cid=44004&id=e9381817-0593-417a-8639-c4c53e2a2a10	17 Oct 2008 ... âThis is an increasing and unintended form of discrimination that must be rectified,â Member of Parliament and chairman of the All Party ...  	17		
1389	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | Profiles | Arif Minhas	http://www.telecomtv.com/go/?ct=9&id=48596189-a234-42c6-b174-2d50b222d5b9	However, discrimination has no boundaries. This is tantamount to collective punishment. " In Navajo Nation loses out yet again Over 6 months by Arif Minhas ...  	17		
1390	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | Navajo Nation loses out yet again	http://www.telecomtv.com/go/?ct=1&cid=42934		17		
1391	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | Singapore not ready for relaxed regulation	http://www.telecomtv.com/go/?ct=1&cid=36683&id=e9381817-0593-417a-8639-c4c53e2a2a10	10 Oct 2003 ... The first is ex ante regulation governing prices, discrimination and service availability in a monopoly environment. ...  	17		
1392	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | US regulator to end cable monopoly in ...	http://www.telecomtv.com/go/?ct=1&cid=42129&id=e9381817-0593-417a-8639-c4c53e2a2a10		17		
1393	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | Revitalised FCC set to shake up US telecoms	http://telecomtv.com/go/?ct=1&cid=35143&id=e9381817-0593-417a-8639-c4c53e2a2a10	Hence, lobbying by companies such as Amazon.com for the FCC to require broadband ISPs either to refrain from content discrimination or to be required to ...  	17		
1394	discrimination site:telecomtv.com/go/?ct=1&	TelecomTV | News | European incumbents still stifling leased line ...	http://www.telecomtv.com/go/?ct=1&cid=37069&id=e9381817-0593-417a-8639-c4c53e2a2a10	... sort of competitive discrimination whilst they simply ignore regulations that are supposed to ensure a level playing field  for their would-be rivals. ...  	17		
1395	discrimination site:thehill.com/blogs/hillicon-valley/technology/73457-genachowski-over-50-percent-of-small-businesses-dont-have-websites	n/a	n/a	n/a	n/a		
1396	discrimination site:business-phone-service.tmcnet.com/topics/business-phone-service/articles/71720-qos-after-net-neutrality-what-the-odds.htm	QoS after Net Neutrality: What are the Odds?	http://business-phone-service.tmcnet.com/topics/business-phone-service/articles/71720-qos-after-net-neutrality-what-the-odds.htm	29 Dec 2009 ... Such "pay to play" options are examples of business-based discrimination , and though not obviously illegal (talk to any mass market grocery ...  	1		
1397	discrimination site:nationaljournal.com/njonline/no_20091222_8094.php	n/a	n/a	n/a	n/a		
1398	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > The psychology of ...	http://www.sddt.com/Commentary/article.cfm?SourceCode=20091204tzb&Commentary_ID=142	4 Dec 2009 ...  Discrimination , segregation, persecution, revolution. These are the four sequential effects of psychological processes that are part of ...  	54		
1399	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Ruling gives ...	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=135&SourceCode=20040713tbg	Age discrimination lawsuits are becoming more frequent as the work force ages. Decisions involving broad reductions in force frequently hit older employees ...  	54		
1400	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Still handling ...	http://www.sddt.com/Commentary/article.cfm?SourceCode=20090923tzc&Commentary_ID=175	23 Sep 2009 ... The feds rejected the imams' attempt to shake down the airline with a discrimination lawsuit. But three years later, law enforcement ...  	54		
1401	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Recognizing reverse ...	http://ww.sddt.com/Commentary/article.cfm?Commentary_ID=135&SourceCode=20040128tbj		54		
1402	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Will H1-B immigration ...	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=109&SourceCode=20071030tza	30 Oct 2007 ... And even if their bills should succeed  in Congress, they would still need the signature of President Bush to end illegal discrimination  ...  	54		
1403	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Letter to the Editor ...	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=193&SourceCode=20100104tzb	4 Jan 2010 ... even if it's offered in an open and nondiscriminatory manner constitutes discrimination . But that goes against the fundamental notion of ...  	54		
1404	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Keeping the Internet open	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=140&SourceCode=20091228tbc	28 Dec 2009 ... In addition, the FCC wants to eliminate any favoritism and discrimination , preventing the ISPs from slowing down or speeding up data based ...  	54		
1405	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Don't  let unions ...	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=135&SourceCode=20090616tbi	16 Jun 2009 ... during work time for other commercial organizations but bar union solicitation, the NLRB will likely find illegal discrimination . ...  	54		
1406	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Newest voters should ...	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=109&SourceCode=20091013tza	13 Oct 2009 ... Three out of four believe the anti-illegal immigration movement is growing and will create discrimination against them and their families. ...  	54		
1407	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Schoolkids, public ...	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=109&SourceCode=20090120tza	20 Jan 2009 ... It  adds up to an ugly picture of discrimination against the powerless, victimizing people who had little or nothing to do with creating the ...  	54		
1408	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > ACORN watch: A "sting ...	http://www.sddt.com/Commentary/article.cfm?SourceCode=20090916tzb&Commentary_ID=175	16 Sep 2009 ... a producer of the NBC Dateline show, and he is in the process of filming a piece on anti-Muslim and anti-Arab discrimination in the USA. ...  	54		
1409	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Is 'New Mike'  as ...	http://www.sddt.com/commentary/article.cfm?Commentary_ID=176&SourceCode=20080717tza	17 Jul 2008 ... Lepine sued Aguirre on April 12, 2006 for sexual discrimination , trumpeted herself as a bastion of strength and principle, and ran against ...  	54		
1410	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > News > Southern California Focus	http://ww.sddt.com/Commentary/article.cfm?Commentary_ID=109&SourceCode=19991223tzb		54		
1411	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Banking crisis: The ...	http://www.sddt.com/commentary/article.cfm?Commentary_ID=109&SourceCode=20081007tzb	7 Oct 2008 ... Said Stephen Bainbridge, conservative UCLA law professor, on his blog: "One might not unreasonably infer that discrimination drove much of ...  	54		
1412	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Icon locations ...	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=25&SourceCode=20030812tzb		54		
1413	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Baseball: The ...	http://www.sddt.com/commentary/article.cfm?Commentary_ID=184&SourceCode=20080701tza		54		
1414	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Real estate crisis ...	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=189&SourceCode=20080806tzc		54		
1415	discrimination site:sddt.com/Commentary/article.cfm?Commentary_ID=140&	San Diego Source > Commentary > Columnists > Accessibility ...	http://www.sddt.com/Commentary/article.cfm?Commentary_ID=135&SourceCode=20080708tba		54		
