result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
390	“big telecom” site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=3	Unlike the airwaves, the Internet is controlled by the big telecom and ... Blackburn sounds like she's taking talking points from the big telecom companies . ...thehill.com/.../63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?... - Cached 	1		
391	“big telecom” site:cbc.ca/technology/story/2009/07/02/f-net-neutrality-faq.html	n/a	n/a	n/a	n/a		
392	“big telecom” site:pbs.org/moyers/moyersonamerica/net/neutrality.html	n/a	n/a	n/a	n/a		
393	“big telecom” site:wearetheweb.org	n/a	n/a	n/a	n/a		
394	“big telecom” site:news.bbc.co.uk/2/hi/8315918.stm	n/a	n/a	n/a	n/a		
395	“big telecom” site:wisegeek.com/what-is-net-neutrality.htm	n/a	n/a	n/a	n/a		
396	“big telecom” site:cybertelecom.org/ci/neutral.htm	n/a	n/a	n/a	n/a		
397	“big telecom” site:arstechnica.com/tech-policy/news/2009/12/big-cable-pro-net-neutrality-arguments-turn-first-amendment-on-its-head.ars	n/a	n/a	n/a	n/a		
398	“big telecom” site:circleid.com/topics/net_neutrality	n/a	n/a	n/a	n/a		
399	“big telecom” site:blogs.wsj.com/digits/2009/10/18/facebook-and-twitter-founders-join-net-neutrality-wars	n/a	n/a	n/a	n/a		
400	“big telecom” site:cnn.com/2009/TECH/10/24/net.neutrality.politics/index.html	n/a	n/a	n/a	n/a		
401	“big telecom” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=41		2		
402	“big telecom” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=21		2		
403	“big telecom” site:freepress.net/policy/internet/net_neutrality	n/a	n/a	n/a	n/a		
404	“big telecom” site:online.wsj.com/article/SB125329467451823485.html	n/a	n/a	n/a	n/a		
405	“big telecom” site:openinternetcoalition.com	n/a	n/a	n/a	n/a		
406	“big telecom” site:techcrunch.com/2008/08/31/the-net-neutrality-debate-all-on-one-page	n/a	n/a	n/a	n/a		
407	“big telecom” site:usatoday.com/tech/news/2009-12-09-netneutrality09_CV_N.htm	n/a	n/a	n/a	n/a		
408	“big telecom” site:handsoff.org	Hands off the  Internet Â» Network Policies Should Be Open, Not Neutral	http://www.handsoff.org/blog/network-policies-should-be-open-not-neutral/	I have a very hard time liking the big telecom companies, including Comcast, but I'm somewhat sympathetic to them with respect to this issue. ...  	1		
409	“big telecom” site:thedailyshow.com/watch/wed-july-19-2006/net-neutrality-act	n/a	n/a	n/a	n/a		
410	“big telecom” site:foureyedmonsters.com/neutrality	n/a	n/a	n/a	n/a		
411	“big telecom” site:laquadrature.net/Net_neutrality	n/a	n/a	n/a	n/a		
412	“open internet” site:en.wikipedia.org/wiki/Network_neutrality	Network neutrality - Wikipedia, the free encyclopedia	http://en.wikipedia.org/wiki/Network_neutrality	In 2005, the FCC issued its Broadband Policy Statement (also known as the Internet Policy Statement), which lists four principles of open Internet , ...  	1		
413	“open internet” site:en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	n/a	n/a	n/a	n/a		
414	“open internet” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/	The savetheinternet.com coalition is more than a million everyday people who have banded together with thousands of non-profit organizations, businesses and ...  	1500		
415	“open internet” site:savetheinternet.com	FCC Fine Print Could Undermine an Open Internet | Save the Internet	http://www.savetheinternet.com/blog/09/11/02/fcc-fine-print-could-undermine-open-internet	2 Nov 2009 ... Buried in the fine print of the FCC's proposed Net Neutrality rules is a potential loophole that if left open would undermine the future of ...  	1500		
416	“open internet” site:savetheinternet.com	Deep Packet Inspection  Puts Open Internet at Risk | Free Press	https://www.savetheinternet.com/node/49008	19 Mar 2009 ... Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, ...  	1500		
417	“open internet” site:savetheinternet.com	Young Entrepreneurs Rely on the Open Internet | Save the Internet	http://www.savetheinternet.com/blog/09/12/10/young-entrepreneurs-rely-open-internet	10 Dec 2009 ... As a young owner of a small business -- a New York-based startup company called onebluebrick -- I rely on an open Internet , ...  	1500		
418	“open internet” site:savetheinternet.com	Harvard Study Supports an Open Internet | Save the Internet	http://www.savetheinternet.com/blog/09/10/16/harvard-study-supports-open-internet	16 Oct 2009 ... We know we're right, but it's always comforting when an institution like Harvard thinks so, too.  	1500		
419	“open internet” site:savetheinternet.com	Posts tagged open internet | Save the Internet	http://www.savetheinternet.com/blog/archive/all/open%20internet	New York City could help lead the way for an open Internet by passing a resolution urging the federal government to protect Net Neutrality. ...  	1500		
420	“open internet” site:savetheinternet.com	Thousands File Comments for an Open Internet | Save the Internet	http://www.savetheinternet.com/blog/09/06/09/thousands-file-comments-open-internet-0	9 Jun 2009 ... At the close of yesterday's FCC comment period about a national Internet plan, thousands of you filed comments in support of an open, ...  	1500		
421	“open internet” site:savetheinternet.com	Open Internet | Free Press	https://www.savetheinternet.com/taxonomy/term/178	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	1500		
422	“open internet” site:savetheinternet.com	FCC Chief 'Boldly' Commits to Net Neutrality | Save the Internet	http://www.savetheinternet.com/blog/09/09/21/fcc-chief-boldly-commits-net-neutrality	21 Sep 2009 ... âIf we wait too long to preserve a free and open Internet , ... âThe rise of serious challenges to the free and open Internet puts us at a ...  	1500		
423	“open internet” site:savetheinternet.com	National Conference Spotlights Open Internet Debate | Free Press	https://www.savetheinternet.com/node/40243	"Future of the Internet" discusses the fight for an open Internet at a time of intense opposition from phone and cable companies. ...  	1500		
424	“open internet” site:savetheinternet.com	Free Press Scores Major Victory for an Open Internet | Free Press	https://www.savetheinternet.com/node/45845	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	1500		
425	“open internet” site:savetheinternet.com	Free Press Promotes Open Internet at Broadband Stimulus Roundtable ...	https://www.savetheinternet.com/node/49070	When it comes to the open Internet , the voice of the consumer is clear and unequivocal. In the last week, almost 15000 of Free Press members have sent ...  	1500		
426	“open internet” site:savetheinternet.com	Deep Packet Inspection:	https://www.savetheinternet.com/files/Deep_Packet_Inspection_The_End_of_the_Internet_As_We_Know_It.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by WEK IT - Related articles - All 9 versions  18 Mar 2009 ... principles of an open Internet and to consumer choice. MARkETING DPI TO INTERNET SERVICE PROVIDERS. Marketing for DPI equipment extends well ...  	1500		
427	“open internet” site:savetheinternet.com	Free Press: Comcast Decision 'Major Victory' for Open Internet ...	https://www.savetheinternet.com/node/42937	1 Aug 2008 ... Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, ...  	1500		
428	“open internet” site:savetheinternet.com	Thousands File Comments for an Open Internet | Free Press	https://www.savetheinternet.com/node/61297	9 Jun 2009 ... Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, ...  	1500		
429	“open internet” site:savetheinternet.com	Threats to an Open Internet | Save the Internet	http://www.savetheinternet.com/threats-open-internet	The threat to an open internet isn't just speculation -- we've seen what happens when the Internet's gatekeepers get too much control. ...  	1500		
430	“open internet” site:savetheinternet.com	Posts tagged open internet | Save the Internet	http://www.savetheinternet.com/blog/archive/all/open%20internet?page=1	Posts tagged open internet . 25000 People Tell FCC to Put the Public First, Support Net Neutrality. By: Megan Tady. October 21, 2009 ...  	1500		
431	“open internet” site:savetheinternet.com	Raymond Steding | Save the Internet	http://www.savetheinternet.com/story/1579	An Open Internet Is Part of Our Basic Civil Rights ... This fundamental change would end the open Internet as we know it. It would damage my ability to ...  	1500		
432	“open internet” site:savetheinternet.com	The Top 10 Internet Moments of 2009 | Save the Internet	http://www.savetheinternet.com/blog/09/12/23/top-10-internet-moments-2009	23 Dec 2009 ... The Top 10 Open Internet Moments of 2009 (in no particular order): ... The mere suggestion of a rule put the open Internet foes at AT&T, ...  	1500		
433	“open internet” site:savetheinternet.com	Future of the Internet | Free Press	https://www.savetheinternet.com/media_issues/internet	There is a similar threat to an open Internet today, and the stakes couldn't be higher. ... Get involved in the movement for an open Internet ! ...  	1500		
434	“open internet” site:savetheinternet.com	Mark Burwinkel | Save the Internet	http://www.savetheinternet.com/story/30352	17 Nov 2009 ... This fundamental change would end the open Internet as we know it. ... Without a free and open internet these collaborations may cease to ...  	1500		
435	“open internet” site:savetheinternet.com	Frequently Asked Questions | Save the Internet	http://www.savetheinternet.com/faq	But as a consequence of a 2005 decision by the Federal Communications Commission , Net Neutrality -- the foundation of the free and open Internet -- was put ...www.savetheinternet.com/faq - Cached - Similar 	1500		
436	“open internet” site:savetheinternet.com	The Internet's Greatest Gift: Participation | Save the Internet	http://www.savetheinternet.com/blog/09/12/16/internets-greatest-gift-participation	16 Dec 2009 ... An Open Internet means  that we can speak, organize and innovate ... An Open Internet changes all this. People can reach audiences that only ...  	1500		
437	“open internet” site:savetheinternet.com	Public Interest Groups Support FCC on Net Neutrality | Save the ...	http://www.savetheinternet.com/blog/09/10/21/public-interest-groups-support-fcc-net-neutrality	21 Oct 2009 ... The power that an open Internet vests in individuals has resulted in ... The open Internet has generated billions of dollars in investment, ...  	1500		
438	“open internet” site:savetheinternet.com	Now Comcast Wants Open Meetings? | Save the Internet	http://www.savetheinternet.com/blog/09/06/14/now-comcast-wants-open-meetings	I'll just sit at home Tweeting, âI hope the FCC protects an open Internet ,â while Comcast and others debate (or ignore) the issues without me. ...  	1500		
439	“open internet” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/stories/all?page=6	12 Nov 2009 ... This fundamental change would end the open Internet as we know it. More Â». Jay Spain. Raleigh, North Carolina. Nov 12, 2009 ...  	1500		
